Ax,Ay,Az,Gx,Gy,Gz,Label
0.270,0.550,1.819,-286.685,33.276,32.664,Pitch
0.177,0.038,1.356,-286.685,97.720,25.909,Pitch
0.022,0.154,0.545,-286.685,131.057,7.508,Pitch
0.018,-0.006,-0.098,-286.685,86.319,7.446,Pitch
0.132,-0.404,-1.123,-286.685,-44.397,53.909,Pitch
0.167,-0.685,-1.416,-286.265,-88.673,98.350,Pitch
-0.068,-1.461,-1.997,122.614,-14.752,46.646,Pitch
-0.004,-0.826,-1.952,286.685,39.349,-11.121,Pitch
0.202,0.493,-0.965,286.685,-24.806,-78.811,Pitch
0.023,0.735,0.847,286.685,-88.988,-117.644,Pitch
0.182,0.430,1.469,286.685,-78.426,-111.291,Pitch
0.154,0.198,1.891,286.685,-59.771,-113.155,Pitch
0.288,0.055,1.626,286.685,-88.874,-95.480,Pitch
0.203,0.369,1.315,284.200,-10.990,-20.650,Pitch
0.398,0.751,1.734,-13.816,10.316,-4.926,Pitch
0.427,0.480,1.905,-196.849,1.347,31.115,Pitch
0.329,0.406,1.763,-286.685,-74.410,106.479,Pitch
0.356,0.214,1.565,-286.685,-94.185,150.526,Pitch
0.225,0.256,1.134,-286.685,41.405,140.026,Pitch
0.335,0.233,0.797,-286.685,193.760,132.965,Pitch
0.064,-0.137,-0.142,-286.685,209.720,97.878,Pitch
0.060,-0.391,-0.853,-286.685,80.238,74.795,Pitch
0.028,-0.686,-1.165,-238.394,43.356,53.804,Pitch
0.087,-0.959,-1.369,-113.286,30.441,38.579,Pitch
0.068,-1.157,-1.520,201.399,20.554,22.461,Pitch
0.119,-0.647,-0.980,286.685,-35.875,-12.661,Pitch
0.048,-0.067,0.621,286.685,-109.637,-59.964,Pitch
-0.014,0.078,0.981,286.685,-50.164,-34.816,Pitch
0.168,0.281,1.309,286.685,39.410,55.667,Pitch
0.140,0.147,1.999,286.685,-75.338,-13.720,Pitch
0.035,0.381,1.746,286.685,-146.615,-18.296,Pitch
0.149,0.537,1.808,186.025,-90.755,0.236,Pitch
0.159,0.728,1.876,-286.527,-43.330,16.292,Pitch
0.070,0.015,1.683,-286.685,-4.751,31.097,Pitch
0.080,0.051,1.506,-286.685,25.769,15.015,Pitch
0.031,0.199,0.743,-286.685,51.161,-50.155,Pitch
0.259,0.142,-0.194,-286.685,21.052,-103.880,Pitch
0.195,-0.128,-1.050,-286.685,-79.957,-50.951,Pitch
0.309,-0.549,-1.624,-278.206,-80.596,5.241,Pitch
0.372,-0.714,-1.708,71.514,-31.316,14.709,Pitch
0.266,-0.597,-1.989,275.677,1.881,25.874,Pitch
0.272,0.035,-1.202,286.685,59.386,-10.097,Pitch
0.185,0.531,0.721,286.685,68.504,-22.321,Pitch
0.031,0.006,1.636,286.685,16.231,-98.473,Pitch
0.048,0.400,1.769,286.685,46.016,-65.100,Pitch
0.205,0.181,1.999,286.685,-16.424,-63.131,Pitch
0.314,-0.001,1.603,269.745,52.001,-74.366,Pitch
0.115,0.464,1.934,-254.126,36.522,16.371,Pitch
-0.014,0.586,1.849,-286.685,1.619,67.786,Pitch
0.111,0.127,1.736,-286.685,-83.073,32.725,Pitch
0.080,0.285,0.879,-286.685,-70.490,-21.962,Pitch
0.159,0.127,0.352,-286.685,-100.940,-20.948,Pitch
-0.008,-0.082,-0.839,-286.685,-130.874,19.906,Pitch
0.147,-0.365,-1.873,-286.685,-103.766,45.684,Pitch
0.342,-0.617,-1.961,-85.033,-76.309,67.567,Pitch
0.191,-0.443,-1.961,286.029,-12.828,53.322,Pitch
0.097,-0.125,-1.325,286.685,19.504,-28.647,Pitch
0.067,0.321,-0.640,286.685,27.851,-69.256,Pitch
0.018,0.816,1.451,286.685,32.533,-85.671,Pitch
0.234,-0.100,1.989,286.685,29.724,-74.664,Pitch
0.292,0.185,1.982,286.685,31.815,-28.630,Pitch
0.144,0.280,1.469,286.685,60.655,2.546,Pitch
0.170,0.405,1.539,166.521,25.751,36.592,Pitch
0.226,0.425,1.894,-282.940,-41.974,58.818,Pitch
-0.015,0.705,1.966,-286.685,-10.001,19.740,Pitch
0.096,0.332,1.591,-286.685,24.308,-14.796,Pitch
0.104,0.139,0.551,-286.685,76.904,-50.514,Pitch
0.212,-0.048,-0.353,-286.685,36.925,-82.206,Pitch
0.014,0.170,-0.974,-286.685,-102.480,-5.040,Pitch
0.172,-0.376,-1.659,-286.685,-128.818,39.839,Pitch
0.199,-0.427,-1.608,-98.368,-78.207,31.211,Pitch
0.224,-0.390,-1.997,224.717,-58.319,22.995,Pitch
0.371,-0.239,-1.653,286.685,36.654,18.497,Pitch
0.312,0.343,-0.647,286.685,52.456,29.872,Pitch
-0.101,0.675,1.580,286.685,12.355,-58.083,Pitch
-0.002,0.245,1.999,286.685,-13.212,-84.254,Pitch
0.193,-0.091,1.999,286.685,-15.689,-33.092,Pitch
0.194,-0.220,1.957,286.685,22.181,-55.982,Pitch
0.019,0.081,0.834,206.430,139.440,-0.884,Pitch
0.205,0.304,1.607,-284.235,-35.534,92.549,Pitch
-0.047,0.527,1.923,-286.685,-163.966,71.190,Pitch
0.238,0.230,1.615,-286.685,-66.929,21.192,Pitch
0.043,0.151,0.907,-286.685,87.054,-8.715,Pitch
0.144,0.097,-0.099,-286.685,51.275,-14.446,Pitch
0.060,-0.240,-1.446,-286.685,-74.077,22.059,Pitch
0.157,-0.523,-1.792,-222.197,-85.348,54.897,Pitch
0.164,-0.734,-1.629,-41.676,-58.284,40.959,Pitch
0.176,-0.443,-1.697,259.823,-30.118,17.649,Pitch
0.187,-0.153,-1.333,286.685,-0.315,-31.806,Pitch
0.217,0.013,-0.209,286.685,-15.312,-62.361,Pitch
0.093,0.192,1.585,286.685,-35.577,-152.294,Pitch
0.125,-0.045,1.449,286.685,70.158,-76.676,Pitch
0.191,0.106,1.999,286.685,11.961,-25.314,Pitch
0.215,0.115,1.849,286.685,-33.757,-53.051,Pitch
0.081,0.096,1.404,252.901,86.118,-45.342,Pitch
0.039,0.668,1.794,-151.952,-14.368,63.822,Pitch
0.116,0.586,1.661,-286.685,-148.260,107.774,Pitch
0.298,0.165,1.630,-286.685,-123.436,106.050,Pitch
0.284,-0.601,1.351,-286.685,35.333,73.552,Pitch
0.159,0.382,0.512,-286.685,86.835,-7.569,Pitch
0.125,0.217,-0.394,-286.685,26.022,42.560,Pitch
0.084,0.194,-0.946,-286.685,-22.050,55.807,Pitch
-0.020,0.067,-1.592,-286.685,-52.719,55.624,Pitch
-0.053,-0.492,-1.997,-57.706,-90.353,62.186,Pitch
0.050,-0.250,-1.992,286.685,-58.765,45.579,Pitch
0.156,-0.043,-1.245,286.685,-25.007,29.278,Pitch
0.039,-0.318,-0.044,286.685,-15.951,-51.144,Pitch
0.104,0.089,0.428,286.685,-7.175,-74.935,Pitch
0.017,0.625,1.982,286.685,-63.551,-57.864,Pitch
0.374,-0.324,1.999,286.685,-145.644,-82.889,Pitch
0.339,-0.317,1.854,286.685,-79.476,-93.634,Pitch
0.201,0.620,1.091,280.700,12.364,-65.126,Pitch
0.324,0.763,1.999,-276.771,-71.759,24.124,Pitch
0.259,0.783,1.977,-286.685,-67.585,56.875,Pitch
0.286,0.020,1.541,-286.685,23.984,53.576,Pitch
0.225,-0.026,0.892,-286.685,58.581,23.800,Pitch
0.004,0.488,0.127,-286.685,34.283,42.586,Pitch
-0.047,0.302,-0.671,-286.685,-45.972,64.435,Pitch
0.040,-0.191,-1.670,-286.685,-70.507,87.290,Pitch
0.146,-0.573,-1.997,11.515,-57.173,88.935,Pitch
0.157,-0.433,-1.997,286.685,-15.934,65.048,Pitch
0.254,-0.188,-1.517,286.685,14.682,3.062,Pitch
0.136,-0.194,-0.171,286.685,-41.974,-78.715,Pitch
0.052,0.295,0.651,286.685,-12.145,-111.186,Pitch
0.143,0.458,1.913,286.685,32.112,-32.882,Pitch
0.116,0.067,1.999,286.685,-104.956,-71.890,Pitch
0.319,-0.390,1.939,286.685,-41.956,-70.070,Pitch
0.061,0.134,1.396,185.220,52.036,16.476,Pitch
0.185,0.393,1.998,-282.608,3.001,86.188,Pitch
0.208,0.471,1.975,-286.685,-0.166,78.488,Pitch
0.302,0.048,1.328,-286.685,44.100,-1.776,Pitch
0.140,-0.383,0.753,-286.685,126.569,-57.269,Pitch
0.170,0.117,0.031,-286.685,105.814,-57.531,Pitch
0.014,0.262,-0.621,-286.685,24.045,-29.706,Pitch
0.228,-0.295,-1.787,-286.370,-69.632,11.559,Pitch
0.328,-0.745,-1.985,48.064,-84.376,33.583,Pitch
0.346,-0.271,-1.735,286.685,-95.699,27.142,Pitch
0.282,0.131,-0.855,286.685,-59.666,-11.524,Pitch
0.102,0.014,0.141,286.685,14.752,-21.665,Pitch
0.076,-0.013,1.055,286.685,19.854,19.171,Pitch
-0.024,0.011,1.887,286.685,-92.662,-23.958,Pitch
0.284,-0.157,1.999,286.685,-108.920,-33.626,Pitch
0.208,-0.134,1.906,286.685,27.702,16.179,Pitch
0.115,0.395,1.242,110.434,47.057,33.661,Pitch
0.268,0.360,1.691,-282.573,-70.700,61.967,Pitch
0.205,0.031,1.427,-286.685,-99.680,82.101,Pitch
0.305,-0.030,1.570,-286.685,-106.899,89.959,Pitch
0.382,-0.171,1.171,-286.685,143.001,79.861,Pitch
0.151,-0.014,0.418,-286.685,236.924,38.605,Pitch
0.042,0.112,-0.140,-286.685,160.755,29.619,Pitch
-0.045,-0.057,-1.132,-286.685,27.221,1.339,Pitch
0.130,-0.287,-1.681,-240.074,6.344,-10.509,Pitch
0.180,-0.544,-1.997,10.141,-12.259,10.036,Pitch
0.274,-0.546,-1.997,260.487,-5.399,-1.689,Pitch
0.401,-0.090,-1.367,286.685,-35.131,3.299,Pitch
0.225,0.013,-0.083,286.685,-67.979,-38.036,Pitch
0.053,0.226,1.068,286.685,-21.350,-78.724,Pitch
0.011,0.021,1.869,286.685,23.581,-85.794,Pitch
0.085,-0.174,1.970,286.685,33.985,-39.436,Pitch
0.140,-0.102,1.800,286.685,-6.807,-10.859,Pitch
0.119,0.316,1.552,177.258,-11.743,28.683,Pitch
0.141,0.313,1.820,-80.439,-25.996,70.717,Pitch
0.287,0.353,1.574,-286.685,-71.776,87.832,Pitch
0.248,-0.079,1.581,-286.685,-36.636,33.364,Pitch
0.210,-0.194,1.299,-286.685,79.056,9.363,Pitch
0.049,0.147,0.859,-286.685,93.161,-13.571,Pitch
0.002,0.263,-0.154,-286.685,41.947,-11.165,Pitch
0.097,-0.198,-1.176,-286.685,15.627,-21.936,Pitch
0.266,-0.361,-1.549,-282.931,35.822,-0.971,Pitch
0.310,-0.489,-1.732,-211.033,-11.113,2.056,Pitch
0.349,-0.450,-1.933,193.235,-48.755,-6.580,Pitch
0.349,-0.151,-1.490,286.685,-50.391,27.869,Pitch
0.276,-0.065,-0.372,286.685,-4.296,19.880,Pitch
0.247,-0.073,0.376,286.685,-8.943,-25.384,Pitch
0.006,0.213,1.554,286.685,18.200,-65.091,Pitch
0.032,-0.190,1.999,286.685,12.136,-97.746,Pitch
0.338,-0.352,1.991,286.685,-0.262,-80.106,Pitch
0.263,0.081,1.556,286.685,23.686,-52.771,Pitch
0.165,0.199,1.416,123.777,9.240,22.094,Pitch
0.299,0.041,1.693,-226.800,-28.910,82.793,Pitch
0.157,0.137,1.417,-286.685,-92.531,125.283,Pitch
0.164,0.184,1.761,-286.685,-80.246,118.834,Pitch
0.170,-0.018,1.095,-286.685,117.941,60.060,Pitch
0.146,-0.185,0.190,-286.685,155.208,-12.014,Pitch
0.053,-0.105,-0.489,-286.685,54.084,-21.534,Pitch
0.059,-0.160,-0.934,-286.685,-36.776,-8.531,Pitch
0.186,-0.368,-1.579,-277.926,-47.092,17.964,Pitch
0.230,-0.826,-1.997,27.720,-64.619,49.070,Pitch
0.356,-0.514,-1.782,286.685,-44.888,28.892,Pitch
0.330,-0.279,-0.976,286.685,-54.784,-1.942,Pitch
0.092,-0.069,0.033,286.685,-47.066,-39.655,Pitch
0.065,0.333,1.148,286.685,26.705,-19.390,Pitch
0.116,0.017,1.676,286.685,-28.087,-35.053,Pitch
0.207,0.021,1.962,286.685,-91.525,-55.414,Pitch
0.237,0.185,1.788,286.685,-10.710,-43.260,Pitch
0.108,0.484,1.369,85.409,51.039,10.491,Pitch
0.182,0.431,1.594,-237.939,-20.440,52.605,Pitch
0.137,0.151,1.685,-286.685,-41.160,55.869,Pitch
0.294,0.197,1.675,-286.685,45.981,30.222,Pitch
0.068,0.095,1.125,-286.685,133.289,-23.004,Pitch
0.125,0.179,0.140,-286.685,47.049,-28.884,Pitch
0.094,-0.122,-0.558,-286.685,-1.409,-25.104,Pitch
0.019,-0.250,-1.325,-286.685,-19.661,-7.814,Pitch
0.203,-0.576,-1.798,-241.001,-70.656,9.800,Pitch
0.253,-0.568,-1.948,83.545,-101.124,3.570,Pitch
0.170,-0.417,-1.962,276.509,-70.516,-9.004,Pitch
0.074,-0.264,-1.364,286.685,-15.391,-33.539,Pitch
0.146,-0.021,-0.264,286.685,34.169,-38.981,Pitch
0.139,0.433,1.192,286.685,-20.055,-54.119,Pitch
0.101,0.362,1.874,286.685,-117.609,-98.079,Pitch
0.371,-0.162,1.988,286.685,-29.584,-108.421,Pitch
0.178,0.329,1.506,286.685,17.640,-39.559,Pitch
0.218,0.599,1.392,214.349,22.663,-25.751,Pitch
0.201,0.568,1.757,-90.431,-2.730,24.666,Pitch
0.112,0.803,1.971,-286.685,-20.195,95.804,Pitch
0.345,0.224,1.727,-286.685,64.137,61.950,Pitch
0.161,0.148,1.027,-286.685,144.410,24.876,Pitch
0.099,0.003,0.498,-286.685,122.999,-7.403,Pitch
0.048,0.071,0.053,-286.685,52.369,-37.476,Pitch
-0.025,0.059,-0.890,-286.685,-40.897,-25.305,Pitch
0.163,-0.555,-1.704,-285.932,-65.905,14.656,Pitch
0.143,-0.707,-1.852,-15.059,-86.887,21.420,Pitch
0.182,-0.762,-1.997,236.110,-59.710,4.121,Pitch
0.234,-0.111,-1.513,286.685,-9.608,-9.118,Pitch
0.127,0.188,-0.731,286.685,-5.443,-18.550,Pitch
0.188,0.531,0.336,286.685,-12.285,-53.778,Pitch
0.004,0.706,1.901,286.685,-66.316,-82.871,Pitch
0.277,0.017,1.999,286.685,-145.854,-132.352,Pitch
0.207,0.436,1.465,286.685,-34.921,-50.146,Pitch
0.135,0.671,1.152,55.493,23.503,14.193,Pitch
0.316,0.456,1.835,-244.755,16.835,66.789,Pitch
0.266,0.259,1.642,-286.685,8.986,116.191,Pitch
0.400,0.152,1.384,-286.685,116.095,73.789,Pitch
0.116,0.030,1.145,-286.685,189.087,16.809,Pitch
0.189,0.273,0.068,-286.685,136.649,-31.132,Pitch
0.000,-0.088,-1.036,-286.685,24.955,-35.569,Pitch
0.079,-0.472,-1.895,-286.685,-34.589,-18.462,Pitch
0.219,-1.103,-1.997,83.825,-88.707,1.925,Pitch
0.298,-0.337,-1.741,286.685,-100.607,3.763,Pitch
0.308,0.138,-1.059,286.685,-41.046,-30.940,Pitch
0.226,-0.084,-0.543,286.685,-12.381,-70.061,Pitch
0.214,0.348,0.802,286.685,24.045,-64.103,Pitch
0.168,0.527,1.535,286.685,-60.751,-85.768,Pitch
0.295,0.345,1.999,286.685,-111.099,-129.307,Pitch
0.299,0.039,1.993,286.685,38.456,-50.925,Pitch
0.173,0.678,1.081,143.841,103.259,-10.710,Pitch
0.201,0.573,1.442,-83.948,43.330,26.224,Pitch
0.214,0.222,1.598,-286.685,-6.878,78.181,Pitch
0.156,0.073,1.686,-286.685,-62.869,77.936,Pitch
0.225,0.240,1.440,-286.685,56.945,36.444,Pitch
0.040,0.095,0.943,-286.685,121.747,6.983,Pitch
0.101,0.004,0.036,-286.685,95.244,-4.673,Pitch
0.101,-0.168,-1.058,-286.685,6.291,-11.445,Pitch
0.216,-0.590,-1.809,-280.621,-88.305,0.507,Pitch
0.199,-0.725,-1.581,-87.806,-92.654,6.633,Pitch
0.247,-0.467,-1.668,243.792,-42.963,2.459,Pitch
0.306,-0.106,-1.516,286.685,25.147,3.719,Pitch
0.229,0.285,-0.096,286.685,-15.671,-25.436,Pitch
0.075,0.299,1.023,286.685,-55.072,-86.503,Pitch
0.069,0.173,1.737,286.685,-37.791,-93.616,Pitch
0.322,0.113,1.999,286.685,-40.915,-60.734,Pitch
0.341,0.153,1.632,286.685,-20.011,-15.802,Pitch
0.215,0.493,1.288,243.005,49.639,10.868,Pitch
0.288,0.505,1.861,-150.027,-15.470,60.646,Pitch
0.149,0.505,1.740,-286.685,-0.674,77.262,Pitch
0.284,-0.100,1.357,-286.685,65.240,38.456,Pitch
0.196,-0.308,1.188,-286.685,119.368,37.651,Pitch
0.016,-0.050,0.656,-286.685,129.693,6.851,Pitch
0.102,-0.015,-0.128,-286.685,75.897,-19.513,Pitch
0.062,-0.174,-0.799,-286.685,-23.292,-6.790,Pitch
0.158,-0.355,-1.357,-286.685,-44.975,11.795,Pitch
0.214,-0.578,-1.761,-113.794,-81.253,33.232,Pitch
0.142,-0.311,-1.275,115.955,-55.510,5.075,Pitch
0.186,-0.368,-1.519,283.981,-43.138,-1.803,Pitch
0.174,-0.513,-1.153,286.685,-54.250,-8.024,Pitch
0.107,-0.264,-0.213,286.685,-55.405,-36.374,Pitch
0.094,0.332,1.157,286.685,14.840,-93.503,Pitch
-0.000,-0.273,1.836,286.685,8.864,-85.566,Pitch
0.267,-0.091,1.881,286.685,-41.650,-93.319,Pitch
0.117,0.388,1.664,286.685,-2.170,-50.251,Pitch
0.113,0.428,1.431,224.639,-0.770,2.109,Pitch
0.204,0.392,1.814,-165.130,-54.171,76.213,Pitch
0.251,0.352,1.787,-286.685,-101.238,98.473,Pitch
0.180,0.312,1.870,-286.685,15.243,51.144,Pitch
0.112,0.124,0.929,-286.685,113.662,2.572,Pitch
0.122,-0.049,0.279,-286.685,97.799,-43.059,Pitch
0.127,0.237,-0.235,-286.685,11.288,-26.355,Pitch
0.007,-0.132,-1.152,-286.685,-121.275,2.590,Pitch
0.226,-0.402,-1.670,-267.934,-80.588,30.083,Pitch
0.163,-0.645,-1.997,11.568,-43.006,39.839,Pitch
0.151,-0.476,-1.997,266.954,1.689,21.604,Pitch
0.167,-0.102,-1.383,286.685,16.118,-6.274,Pitch
0.164,0.059,0.075,286.685,22.120,-37.083,Pitch
0.114,0.464,1.298,286.685,33.565,-77.577,Pitch
-0.058,0.234,1.938,286.685,-3.465,-62.641,Pitch
0.292,-0.199,1.999,286.685,-101.491,-88.629,Pitch
0.025,0.296,1.498,286.685,57.076,-64.277,Pitch
0.163,0.304,1.425,75.652,38.614,-21.114,Pitch
0.095,0.259,1.723,-201.443,4.340,28.753,Pitch
0.125,0.227,1.821,-286.685,-80.754,90.659,Pitch
0.209,0.227,1.896,-286.685,-26.994,40.521,Pitch
0.135,-0.025,1.110,-286.685,53.165,2.791,Pitch
0.189,0.181,0.602,-286.685,60.095,-18.086,Pitch
-0.024,0.483,-0.451,-286.685,14.149,-5.119,Pitch
0.178,-0.140,-1.765,-286.685,3.395,-31.622,Pitch
0.394,-0.723,-1.997,-122.089,-40.057,-9.389,Pitch
0.446,-0.700,-1.997,157.946,-100.984,18.147,Pitch
0.368,-0.026,-1.743,286.685,-71.855,25.909,Pitch
0.176,0.060,-0.890,286.685,22.347,14.586,Pitch
0.257,0.637,0.236,286.685,72.082,19.241,Pitch
0.168,1.145,1.560,286.685,5.259,1.216,Pitch
-0.026,-0.014,1.999,286.685,-114.415,-98.805,Pitch
0.245,-0.126,1.942,286.685,-37.669,-41.064,Pitch
0.154,0.450,1.354,220.736,19.731,-5.722,Pitch
0.220,0.207,1.999,-274.085,20.781,48.816,Pitch
0.165,0.531,1.875,-286.685,31.308,58.188,Pitch
0.123,0.034,1.508,-286.685,60.952,7.350,Pitch
0.055,-0.074,0.707,-286.685,60.594,-21.577,Pitch
0.265,0.135,-0.108,-286.685,6.116,-45.351,Pitch
-0.036,0.119,-0.857,-286.685,-76.668,20.449,Pitch
-0.009,-0.435,-1.961,-286.431,-148.925,80.710,Pitch
0.110,-1.206,-1.997,132.003,-94.999,59.395,Pitch
0.298,-0.210,-1.786,286.685,-30.739,3.001,Pitch
0.290,0.164,-1.222,286.685,-6.081,5.819,Pitch
0.065,0.299,0.224,286.685,-101.990,-38.675,Pitch
0.064,0.430,1.771,286.685,-41.090,-133.315,Pitch
0.268,0.181,1.999,286.685,-74.576,-74.156,Pitch
0.280,0.303,1.956,286.685,-59.141,-89.189,Pitch
0.110,0.132,1.293,137.708,16.266,-46.734,Pitch
0.088,0.659,1.999,-286.685,-24.159,99.715,Pitch
0.306,0.027,1.556,-286.685,87.701,52.876,Pitch
0.230,-0.115,1.205,-286.685,111.396,26.950,Pitch
0.051,-0.115,0.477,-286.685,87.622,-11.585,Pitch
0.086,-0.036,-0.343,-286.685,27.843,-9.669,Pitch
0.011,-0.218,-1.080,-286.685,-56.569,15.120,Pitch
0.174,-0.772,-1.874,-278.241,-91.088,29.584,Pitch
0.203,-1.133,-1.991,264.022,-77.298,41.046,Pitch
0.152,-0.087,-1.281,286.685,-33.294,-4.515,Pitch
0.086,-0.020,-0.529,286.685,-64.181,-40.985,Pitch
0.123,0.103,0.300,286.685,-90.685,-87.561,Pitch
0.140,0.667,1.262,286.685,-85.374,-133.682,Pitch
0.296,0.294,1.999,286.685,-46.349,-144.900,Pitch
0.265,-0.114,1.291,286.685,147.219,-81.594,Pitch
0.028,0.824,0.880,124.285,82.967,-26.066,Pitch
0.153,0.459,1.997,-286.186,-58.669,50.461,Pitch
0.072,0.265,1.853,-286.685,-78.470,79.739,Pitch
0.266,0.070,1.621,-286.685,51.923,20.239,Pitch
0.029,0.190,0.980,-286.685,107.537,-19.372,Pitch
0.151,0.110,0.063,-286.685,33.854,-66.036,Pitch
-0.064,0.025,-0.779,-286.685,-126.770,-1.006,Pitch
0.078,-0.286,-1.655,-286.685,-135.345,35.009,Pitch
0.278,-0.639,-1.997,-21.359,-89.486,27.580,Pitch
0.131,-0.490,-1.997,282.599,-29.032,12.512,Pitch
0.059,-0.044,-1.508,286.685,27.624,-10.238,Pitch
0.041,0.379,-0.700,286.685,27.003,-65.223,Pitch
0.157,1.062,1.315,286.685,2.249,-103.757,Pitch
0.197,0.622,1.999,286.685,-24.780,-82.933,Pitch
0.431,-0.383,1.999,286.685,-137.384,-110.994,Pitch
0.079,0.279,1.101,286.685,59.631,-94.832,Pitch
0.300,0.203,1.837,-14.464,10.334,-14.831,Pitch
0.215,0.141,1.999,-281.522,37.301,67.471,Pitch
0.087,0.341,1.997,-286.685,60.708,74.707,Pitch
0.034,-0.057,1.847,-286.685,59.351,17.509,Pitch
0.097,0.493,0.365,-286.685,7.131,-97.440,Pitch
0.190,0.294,-0.586,-286.685,-100.415,-50.890,Pitch
0.052,0.058,-1.480,-286.685,-205.048,0.647,Pitch
0.230,-0.546,-1.968,-85.470,-162.540,63.481,Pitch
0.123,-0.299,-1.997,270.261,-11.699,44.257,Pitch
-0.102,-0.055,-1.626,286.685,56.044,10.342,Pitch
-0.036,0.136,-0.910,286.685,54.136,-30.144,Pitch
0.078,0.694,1.120,286.685,-14.551,-99.689,Pitch
0.209,0.311,1.994,286.685,-63.770,-103.941,Pitch
0.332,0.208,1.999,286.685,-80.868,-104.475,Pitch
0.500,-0.075,1.889,286.685,3.859,-105.613,Pitch
0.238,0.386,1.283,258.956,49.131,-25.226,Pitch
0.236,0.420,1.773,-43.575,54.224,24.430,Pitch
0.099,0.388,1.982,-286.685,47.548,59.159,Pitch
0.099,0.698,1.977,-286.685,30.345,39.839,Pitch
0.144,-0.036,1.622,-286.685,29.225,-10.903,Pitch
0.007,0.159,0.800,-286.685,70.945,-71.251,Pitch
0.202,0.374,-0.187,-286.685,-9.905,-74.926,Pitch
0.002,0.303,-0.788,-286.685,-114.826,-4.541,Pitch
0.136,-0.278,-1.656,-286.685,-178.658,66.439,Pitch
0.159,-0.648,-1.969,-12.364,-70.350,60.393,Pitch
0.105,-0.256,-1.981,286.685,32.200,13.248,Pitch
0.023,-0.063,-1.510,286.685,53.594,-22.872,Pitch
0.147,0.465,-0.582,286.685,-12.880,-73.920,Pitch
0.250,1.035,1.617,286.685,-55.335,-129.666,Pitch
0.255,0.072,1.999,286.685,-43.452,-86.835,Pitch
0.388,-0.506,1.999,286.685,-66.824,-59.833,Pitch
0.264,0.086,1.383,285.758,33.495,-37.450,Pitch
0.259,0.263,1.863,-62.396,39.296,25.200,Pitch
0.145,0.138,1.932,-286.685,-9.765,68.119,Pitch
0.312,0.190,1.718,-286.685,7.823,30.109,Pitch
0.145,-0.141,1.093,-286.685,87.220,7.744,Pitch
0.128,-0.018,0.391,-286.685,85.619,-29.531,Pitch
0.034,0.280,-0.340,-286.685,12.565,-2.634,Pitch
-0.013,0.094,-0.992,-286.685,-80.220,25.305,Pitch
0.197,-0.138,-1.578,-285.145,-124.162,25.174,Pitch
0.163,-0.493,-1.997,-65.931,-92.505,28.726,Pitch
0.184,-0.389,-1.969,286.685,1.225,1.505,Pitch
0.179,-0.188,-1.254,286.685,3.483,-12.836,Pitch
0.188,0.362,-0.393,286.685,-2.441,-24.456,Pitch
0.169,0.393,1.391,286.685,-78.890,-108.141,Pitch
0.241,-0.089,1.999,286.685,-35.971,-148.549,Pitch
0.163,-0.377,1.999,286.685,-13.965,-75.906,Pitch
0.302,-0.338,1.604,286.685,-6.562,-68.565,Pitch
0.125,0.181,1.297,243.486,68.950,-44.966,Pitch
0.162,0.300,1.999,-240.730,-19.311,45.080,Pitch
-0.022,0.705,1.999,-286.685,-72.327,91.131,Pitch
0.315,0.073,1.650,-286.685,-25.427,66.098,Pitch
0.191,-0.001,0.602,-286.685,82.232,7.936,Pitch
0.272,-0.052,-0.045,-286.685,30.651,-38.885,Pitch
0.038,0.157,-0.587,-286.685,-117.162,16.826,Pitch
-0.003,0.072,-1.194,-286.685,-144.830,38.710,Pitch
0.050,-0.102,-1.985,-166.399,-77.893,33.232,Pitch
0.175,-0.289,-1.997,227.973,-20.878,33.162,Pitch
0.211,-0.084,-1.550,286.685,17.640,-0.691,Pitch
0.096,-0.052,-1.082,286.685,18.086,-52.264,Pitch
0.035,0.341,0.330,286.685,36.645,-68.827,Pitch
0.328,0.305,1.999,286.685,24.868,-90.746,Pitch
0.207,-0.094,1.999,286.685,-23.424,-92.470,Pitch
0.345,-0.152,1.999,286.685,-54.250,-79.573,Pitch
0.263,0.101,1.515,286.685,26.364,-66.036,Pitch
0.228,0.292,1.633,4.952,2.126,-2.791,Pitch
0.222,0.415,1.956,-286.685,-44.153,84.507,Pitch
0.174,0.291,1.932,-286.685,-32.200,90.370,Pitch
0.311,-0.020,1.454,-286.685,44.021,52.404,Pitch
0.151,-0.063,0.991,-286.685,90.860,-25.900,Pitch
0.172,0.514,0.266,-286.685,27.624,-28.674,Pitch
-0.058,0.535,-0.532,-286.685,-45.054,-33.434,Pitch
0.141,0.169,-1.920,-286.685,-112.726,-28.639,Pitch
0.297,-0.363,-1.997,-34.956,-129.115,-3.430,Pitch
0.231,-0.038,-1.997,283.728,-74.191,26.478,Pitch
0.132,0.122,-1.352,286.685,58.170,-5.329,Pitch
0.081,-0.030,-0.483,286.685,82.897,-15.951,Pitch
0.226,0.489,0.668,286.685,61.679,-34.318,Pitch
0.102,0.762,1.991,286.685,-37.520,-78.015,Pitch
0.294,-0.665,1.999,286.685,-50.269,-68.014,Pitch
0.342,-0.632,1.979,286.685,23.677,-7.385,Pitch
0.183,0.287,1.067,274.820,85.488,29.663,Pitch
0.273,0.106,1.963,-116.113,0.945,12.547,Pitch
0.167,0.572,1.856,-286.685,-53.130,45.456,Pitch
0.108,0.368,1.870,-286.685,-33.189,20.256,Pitch
